	text	created_at	id	user_screen_name	user_location	user_time_zone	coordinates	retweeted	in_reply_to_status_id	"in_reply_to_user_id""With Genetically Modified Crops"	" We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs"""	4/26/17 17:21	8.57283E+17	TheHappyTalent	Unnamed: 14	Unnamed: 15	Unnamed: 16	FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10	2017-04-26 19:11:03	857311075058032640	ALHANOOFAK5	saudi,Alshrgya	Unnamed: 22	Unnamed: 23	False	Unnamed: 25	Unnamed: 26
150	"RT @trutherbotred #GMO soy can be found in pastries soybean oil soy milk soy flour soy protein soy lecithin and many famous infant fo
"	2017-04-26 18:26:40	857299909317337088	andrescgarciazz	Sacramento, CA			False																			
151	"Help Your Local Pollinators amp Fight Biotech with Non#GMO SEED BOMBS

"	2017-04-26 18:26:25	857299843173294080	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
152	"People munch away on their Flamin Hot Cheetos then voice their concerns on GMO crops  GMOs do not cause cancer bye
"	2017-04-26 18:26:19	857299818988916746	AllisonJent				False																			
153	"Say NO to pollution #GMO#geoengineering#fracking #rainforest 

"	2017-04-26 18:26:12	857299789012246528	PureLoveForever	Devon, England, UK	London		False																			
154	"gmo vs organic foods 
"	2017-04-26 18:26:07	857299770322432001	OccuWorld	Earth	Eastern Time (US & Canada)		False																			
155	"Study Linking Genetically Modified Corn to Rat Tumors Is Retracted  #GMO #GMOs
"	2017-04-26 18:25:43	857299667482226688	debunkdenialism	Debunking Denialism	London		False																			
156	"RT @modestproposal1 Pretty extraordinary comments by Jeremy Grantham GMO def inching closer and closer to embracing Hell scenario 
"	2017-04-26 18:25:27	857299602143399938	nocestmoi	France			False																			
157	"IAmBiotech Forever_Czechia MihulkaS Good pointgenetic engineering is an innovation designed to help
"	2017-04-26 18:25:21	857299578294554624	BiotechDocs				False																			
158	"@trutherbotgreen fluoride Vaccines and GMOS
"	2017-04-26 18:24:58	857299477962657792	TrutherbotJKR	America The Concentration Camp	Pacific Time (US & Canada)		False	8.57294466453e+17	3260285413.0																	
159	"A couple of things to do to be a mindful grocerer #greenliving #gmo #groceries #empowered #shopper #education 
"	2017-04-26 18:24:43	857299415454953472	queenofduality	Los Angeles, CA	Pacific Time (US & Canada)		False																			
160	"#__2 food that got genetically modified 
"	2017-04-26 18:24:05	857299258575335424	Shaikha_jb97				False																			
161	"@Forever_Czechia @MihulkaS Good pointgenetic engineering is an innovation designed to help
"	2017-04-26 18:23:37	857299139205484544	IAmBiotech	Washington, DC	Eastern Time (US & Canada)		False	8.5729325458e+17	7.27935843517e+17																	
162	"RT @Oiseau_LibreMoi @zerohedge Time for Al Gore to Sit Down and Be Quiet
Stopping #Geoengineering #Chemtrails #HAARP #GMO amp #Pesticides i
"	2017-04-26 18:23:19	857299065817772032	TwittaChicca	El mundo 			False																			
163	"No GMOs in my food Tasty lunch for today 

Tell me what your eating  today

#verified 
"	2017-04-26 18:23:16	857299050143633417	OilyHabit	Northern Ca. Plus worldwide			False																			
164	"Lol GMOs 
"	2017-04-26 18:21:44	857298664741629952	GardenStateBlas	New Jersey, USA	Eastern Time (US & Canada)		False																			
165	"I just need to express how much I seriously love @sproutsfm #nongmo #organic #foodismedicine
"	2017-04-26 18:21:36	857298632537657344	UncoolRockstar	West Hollywood, CA	Pacific Time (US & Canada)		False																			
166	"RT @nongmoreport White House aide USDA to work on GMO labeling bill schedule 
"	2017-04-26 18:21:06	857298505802665997	strauss2512				False																			
167	"RT @FightAgainstGMO Symbolic Tribunal Finds Monsantos Actions Violate Global Food Health and Environmental Rights 
"	2017-04-26 18:21:02	857298489444888576	abracacamera	Wales UK			False																			
168	"@BillNye Additionally the idea that youre fine even though you eat GMO foods may be true but is distinctly unscientific as evidence
"	2017-04-26 18:21:00	857298483535106063	adrade	Chicago, IL	Pacific Time (US & Canada)		False		37710752.0																	
169	"@BillNye I think in your GMO episode you may have missed the problem of pesticide overuse as a result of ready crops like for Roundup
"	2017-04-26 18:20:17	857298302060154882	adrade	Chicago, IL	Pacific Time (US & Canada)		False		37710752.0																	
170	"Bio prof tried convincing the class that genetic engineering is good and so are GMOs #bigdumbidiot
"	2017-04-26 18:19:49	857298183474597890	chelswend_	Thomas More College	Hawaii		False																			
171	"@Celgene Thanks to science we have GMOS pesticides killing our bees and butterflies  Just saying its not all Go 
"	2017-04-26 18:19:41	857298151224467456	moslifeoflove	California, USA			False	8.52630911431e+17	325497645.0																	
172	"RT @AGinOREGON In honor of Earth Day why we switched to GMO sugar beets Left side 100 ozacre 6x per year Right side 30 oz once 
"	2017-04-26 18:19:17	857298051656011776	crazyjerseylady				False																			
173	"Everyone keep your clothes on Naked Juices are now at Benzs @nakedjuice #nongmo #kosher 
"	2017-04-26 18:19:01	857297981111812096	BenzsGourmet	Crown Heights, Brooklyn			False																			
174	"RT @meechgiha @Hi_Im_GMO happy birthday fam  have a blessed day G #moneymaker 
"	2017-04-26 18:18:21	857297812605808640	Hi_Im_GMO		Pacific Time (US & Canada)		False																			
175	"Wild #Bee Populations Dwindle in Main #GMO US Crop Regions Study  
"	2017-04-26 18:18:12	857297774966132736	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
176	"RT @NonGMOProject Worlds first #GMO fish factory could be in Canada  
"	2017-04-26 18:18:02	857297735275470848	strauss2512				False																			
177	"#Putin to #Monsanto your time in Russia is over get out now  
"	2017-04-26 18:17:51	857297688076963844	danijelkvak				False																			
178	"#bigdata Data collection is required to interpret emerging risks in an interconnected world 
"	2017-04-26 18:17:29	857297597362556928	mcgrawmarketing	Baltimore, Maryland	Eastern Time (US & Canada)		False																			
179	"RT @TheGOPJesus Boycott @NestleUSA for blocking GMO labeling
@VirginiaInCal @rosevine3 @LLaws2 @kavn @IRTKGMO @truthglow @kierobar @jelo1
"	2017-04-26 18:17:25	857297581197611008	kierobar	San Francisco, CA	Pacific Time (US & Canada)		False																			
180	"RT @AGinOREGON In honor of Earth Day why we switched to GMO sugar beets Left side 100 ozacre 6x per year Right side 30 oz once 
"	2017-04-26 18:17:17	857297544753192960	Goldrushcomic	Seattle	Pacific Time (US & Canada)		False																			
181	"India government thinktank backs local GM crop policy document  Reuters  #ThinkTank #News
"	2017-04-26 18:17:09	857297513241378816	thinktank_India	भारत | ہندوستان | India	New Delhi		False																			
182	"RT @FightAgainstGMO Symbolic Tribunal Finds Monsantos Actions Violate Global Food Health and Environmental Rights 
"	2017-04-26 18:17:03	857297485529829381	KuMarUduChK_N99	బెZWada/బెంగళూరు/BVille/Dallas			False																			
183	"#Putin to #Monsanto your time in Russia is over get out now  
"	2017-04-26 18:16:43	857297403426353152	dacha_horizont				False																			
184	"@BaronAvAnga #GMOs can be pretty bad If someone invents #dragons or some other monster in a lab civilization could end
"	2017-04-26 18:16:25	857297330109894658	TheMercedezXXX	New Vegas	Pacific Time (US & Canada)		False	8.57274300495e+17	7.99154336396e+17																	
185	"RT @BeatSpath Yes some politicians do speak up 4 GMO science @juliegirling MEP 2014 no valid record of GMOs harming 
"	2017-04-26 18:16:20	857297306907009024	layibola				False																			
186	"Signatories No Scientific Consensus on #GMO Safety as of 20 January 2015
 
"	2017-04-26 18:16:15	857297284408782848	FarmFairyCrafts	Austin, Texas	Central Time (US & Canada)		False																			
187	"great post Meal Replacement Nutritional Protein Shake Whole Food Chocolate No GMO No Gluten  burn fat #teamfollow
"	2017-04-26 18:15:34	857297112677007360	_weightloss887	Atlanta			False																			
188	"RT @Oiseau_LibreMoi @zerohedge Time for Al Gore to Sit Down and Be Quiet
Stopping #Geoengineering #Chemtrails #HAARP #GMO amp #Pesticides i
"	2017-04-26 18:15:05	857296991516315650	vickib501				False																			
189	"RT @Oiseau_LibreMoi @zerohedge Time for Al Gore to Sit Down and Be Quiet
Stopping #Geoengineering #Chemtrails #HAARP #GMO amp #Pesticides i
"	2017-04-26 18:14:10	857296760124977152	stbythec	Coastal NC			False																			
190	"RT @adampiore The plan to genetically modify astronauts  via @techreview @antonioregolado writer of many many mindbenders 
"	2017-04-26 18:14:00	857296721050775553	fstavola	Milano, Lombardia	Rome		False																			
191	"RT @LotusOak Do you know which #Vaccines contain Human Protein#DNA

Find out here 

#LearnTheRisk #GMO 
"	2017-04-26 18:13:55	857296697663336448	hashdragg	Circle of Genii	UTC		False																			
192	"RT @LotusOak Do you know which #Vaccines contain Human Protein#DNA

Find out here 

#LearnTheRisk #GMO 
"	2017-04-26 18:13:54	857296695901552640	Vulgum__Pecus		Pacific Time (US & Canada)		False																			
193	"RT @SABCNewDelhi India is inching closer to commercial release of homemade GM mustard 

"	2017-04-26 18:13:45	857296657079291906	rrm1977				False																			
194	"The Incredible Brussels Glyphosate Sheep Dip   #Geopolitics #GMO 
"	2017-04-26 18:13:40	857296635369594880	EngdahlFW		Pacific Time (US & Canada)		False																			
195	"RT @McKennaVey Environmental history professor just tried to tell my class that GMOs were the worst thing thats happened to America amp 15
"	2017-04-26 18:13:12	857296517136338957	JessicaMDeWitt	Saskatoon, Saskatchewan	Central Time (US & Canada)		False																			
196	"RT @darren_dazmav Imagine a world with no war no chemtrails no fluoride no GMOS no politicians screwing us at every opportunitywh
"	2017-04-26 18:13:08	857296501869072391	colette2820				False																			
197	"Before you waste your time at this lobbying you should relax amp watch this #GMO review #cancer #pesticide #consumer 
"	2017-04-26 18:13:05	857296489109966849	twitevit				False																			
198	"ALL Processed Consumables
made w GMO IS SYNTHETIC
UrBODY BLOCKS ThisForeign MatterThat Makes U SICK When UcaNt Deto 
"	2017-04-26 18:13:00	857296466829758464	8extremes		Pacific Time (US & Canada)		False																			
199	"RT @FightAgainstGMO African Country Ditches GE Cotton NonGMO Cotton Output Rises 20 Percent  #GMO 
"	2017-04-26 18:12:31	857296346365255682	pamelandeuce	new york			False																			
200	"RT @FarmFairyCrafts Are You Fed Up w GMOs amp the Entire Industrial Food System We Are Too WATCH  #Mercola 
"	2017-04-26 18:12:20	857296298994782217	flwrgardengifts		Pacific Time (US & Canada)		False																			
201	"Genetic Engineering Will Change Everything Forever  CRISPR  via @TED_ED #scichat #onted #edchat
"	2017-04-26 18:12:04	857296232955424768	WillGourley	Canada	Eastern Time (US & Canada)		False																			
202	"RT @ugresearch_UI #ILLINOIS Kelsey Litchfield is part of it Shell be presenting her research on GMOs tomorrow at 1045am room 404 #UR
"	2017-04-26 18:11:55	857296195865235467	ACESDeanKidwell		Central Time (US & Canada)		False																			
203	"RT @LotusOak Do you know which #Vaccines contain Human Protein#DNA

Find out here 

#LearnTheRisk #GMO 
"	2017-04-26 18:11:52	857296181143252993	LotusOak	NoVA, USA			False																			
204	"RT @CBrentPatterson The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting  @biotecha
"	2017-04-26 18:10:47	857295908421025792	perfidiousSH	Canada	Pacific Time (US & Canada)		False																			
205	"@BTrachuk @Forever_Lucid GMO carrots are in fact political 
If the lamp is made in china by slave labor yes
Stap 
"	2017-04-26 18:10:38	857295870882172933	disturbedsauce	Basket by the Liberty Tree			False	8.57286719427e+17	1173758887.0																	
206	"RT @biotechaction Worlds first #GMO fish factory could be built in Canada Todays press release #stopGMsalmon #peipoli #cdnpoli  
"	2017-04-26 18:10:35	857295860371255296	RachelsNews	Made in Canada  	Eastern Time (US & Canada)		False																			
207	"@IsaiahFee_NFL Maybe a high upside guy on day 3 They havent seen any drop off in his play really They like Adams 
"	2017-04-26 18:10:31	857295842377703425	TrackonPack	Titletown, USA			False	8.57293650682e+17	590262344.0																	
208	"RT @FightAgainstGMO Symbolic Tribunal Finds Monsantos Actions Violate Global Food Health and Environmental Rights 
"	2017-04-26 18:10:10	857295753823342596	pamelandeuce	new york			False																			
209	"@SqueakySays Do you have genetically modified armpits that never itch
"	2017-04-26 18:09:53	857295683119919104	xeccar	Cote-de-Sud	Pacific Time (US & Canada)		False	8.57294845014e+17	112213130.0																	
210	"RT @CBrentPatterson The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting  @biotecha
"	2017-04-26 18:09:50	857295673334616064	margo94	Niagara Canada	Quito		False																			
211	"RT @MoonTurnt2Dust When every drop of water and soil is so contaminated youre forced to eat their GMO shit and take their suspicious vacc
"	2017-04-26 18:09:40	857295627839033350	nubia_watu	Khemet - UK	Pacific Time (US & Canada)		False																			
212	"Symbolic Tribunal Finds Monsantos Actions Violate Global Food Health and Environmental Rights 
"	2017-04-26 18:09:35	857295606699741189	FightAgainstGMO		Eastern Time (US & Canada)		False																			
213	"OMG So many knowitalls in this thread GMO this nonnative seeds that 
@cheerios is doing something good 
"	2017-04-26 18:09:34	857295605596512256	BadGirlDrunkBy6	Southern California	Alaska		False																			
214	"Lets Talk about Miracle Whipped GMOs Part 2 #GMOs #RightToKnow #GMO gi 
"	2017-04-26 18:09:28	857295581055774720	NoGMOsVerified				False																			
215	"#NowPlaying @tenthavenorth  Fighting For You

"	2017-04-26 18:09:15	857295523925151745	boeta007	Cape Town, Western Cape, RSA	Hawaii		False																			
216	"RT @TheToddWilliams grocery produce aisle
ME Hi are these genetically modified carrots
CLERK No why do you ask
CARROT Yeah why d
"	2017-04-26 18:08:33	857295349999947779	Tom_Mason97	Derbyshire			False																			
217	"RT @Marlohanna It should bother you that organic food is labeled but food that is GENETICALLY MODIFIED is not required to be labeled 
"	2017-04-26 18:08:08	857295244957802496	_frann_ayy	United States	Central Time (US & Canada)		False																			
218	"gmo free farts for you
"	2017-04-26 18:08:04	857295226242609152	pocket_hambot	my deli	Eastern Time (US & Canada)		False																			
219	"RT @NonGMOProject @USDA will create plan for mandatory disclosure of #GMOs by 2018 but companies will not have to comply by then 
"	2017-04-26 18:07:59	857295204130447362	f_rd1	Tampa, FL			False																			
220	"@PieterBz Very good We do pay a premium but for the taste and non GMO status I am quite willing to pay it Surpris 
"	2017-04-26 18:07:46	857295153316417540	Conrad1950	Randburg, South Africa	Pretoria		False	8.57293049089e+17	500537171.0																	
221	"RT @Oiseau_LibreMoi @zerohedge Time for Al Gore to Sit Down and Be Quiet
Stopping #Geoengineering #Chemtrails #HAARP #GMO amp #Pesticides i
"	2017-04-26 18:07:23	857295055765110785	Daggy1	U.S.	Pacific Time (US & Canada)		False																			
