text,created_at,id,user_screen_name,user_location,user_time_zone,coordinates,retweeted,in_reply_to_status_id,in_reply_to_user_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@LNDRNRS @LilTunechi @CriterionOKC Where is that Addy,4/26/17 22:39,8.57E+17,DoctorCorty,The Red Planet,,,FALSE,8.57E+17,1261399134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @mikeysalazar510 Booked a suite in a hotel on the way back from prom Will drop the ADDY during prom,4/26/17 22:39,8.57E+17,elvaa_diazz,Yay Area ,Arizona,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @mikeysalazar510 I will tweet the ADDY for the MEHS prom afterparty on Saturday Morning SO WE WONT GET SHUT DOWN I already got the DJ,4/26/17 22:39,8.57E+17,elvaa_diazz,Yay Area ,Arizona,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@MYBORDERCOLLIE @nvrgvupts @maddy5lev Oblong yellow hyrocodone were missing too I take same drug Think I saw,4/26/17 22:38,8.57E+17,bigblackdogs,"Barrington Hills, IL",Central Time (US & Canada),,FALSE,8.57E+17,193913902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @mikeysalazar510 Booked a suite in a hotel on the way back from prom Will drop the ADDY during prom,4/26/17 22:37,8.57E+17,lom_beeach,"San Jose, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @mikeysalazar510 I will tweet the ADDY for the MEHS prom afterparty on Saturday Morning SO WE WONT GET SHUT DOWN I already got the DJ,4/26/17 22:37,8.57E+17,lom_beeach,"San Jose, CA",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Tanisha5SOS I can see we havent mailed tix to you for a while B4 i change it confirm the addy in the account is correct and up2date,4/26/17 22:35,8.57E+17,Ticketek_AU,Australia,Sydney,,FALSE,8.57E+17,290888679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Juicedaddycam Addy for party 2 Dixie Trail Raleigh NC 27607,4/26/17 22:34,8.57E+17,manialexis__,919,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AdelaineMorin ADDY CHECK MSGS WHERE I LIVE in the LA county there is a YELLOW FLOWER FIELD and thought youd wanna check it out,4/26/17 22:33,8.57E+17,meredithbearr,,Pacific Time (US & Canada),,FALSE,8.57E+17,348682754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris tweakin off the addy,4/26/17 22:31,8.57E+17,NLGabe_,Essex Block,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@MykeyMercado Hit me w an addy,4/26/17 22:30,8.57E+17,rvdicxll,Close To Seattle I Guess ,,,FALSE,8.57E+17,83439328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyjohnsonnn Thanks Addy miss you,4/26/17 22:30,8.57E+17,ChrisCarey22,Wisco Raised,Central Time (US & Canada),,FALSE,8.57E+17,3092833587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#whiteout dm me for addy,4/26/17 22:30,8.57E+17,_JAYNICOLEE,fifteen.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prolly shouldnt say this but I enjoy being on addy Bc I get sooooo much shyt done,4/27/17 0:14,8.57E+17,ThaLonerLoner_,W mari doing drugs,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 baby we could play house ill change yo addy,4/27/17 0:11,8.57E+17,Certified8ball,1 n a million u can ask Aaliyah,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please dont try me cuz u know im addyd up,4/27/17 0:11,8.57E+17,Mihton,213-323,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@skatelikety Matter fact gone head slide me that addy and that go for EVERYBODY thats mad We really with the shits on this end,4/27/17 0:11,8.57E+17,thatdolll_23,minding my business,,,FALSE,8.57E+17,3113283619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @QueenL #BattleOfTheASAs Dm @ChuckTaylor addy,4/27/17 0:08,8.57E+17,thegymnast_,D{M}V ,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am so so proud of you Addy you deserve it so much love you,4/27/17 0:05,8.57E+17,payboswell,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500mg of sunkimacin 2 tablets once a day check DM for recommended pharmacy Addy,4/27/17 0:03,8.57E+17,m1ster_Sunky,State Of Nirvana,International Date Line West,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd When your octodaddy gives you his cummies,4/27/17 0:03,8.57E+17,LewdAudioMedic,,,,FALSE,8.57E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Come down from addys fucking suck,4/27/17 0:02,8.57E+17,sadandbouje, ,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pop an addy im sweatin WOO,4/27/17 0:02,8.57E+17,SydneySenesac,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@EAM19 @fonzieponceleon everybody know this addy bet,4/27/17 0:01,8.57E+17,Sincerelybrilo,casa de karma ,Pacific Time (US & Canada),,FALSE,8.57E+17,138248232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lookit Addy Theyve got big flood hats for your big flood mane,4/27/17 0:00,8.57E+17,mlp_Pascal,Ghastly Gorge,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
if you wanna see me off to prom  dm me or text me for the addy,4/26/17 23:59,8.57E+17,stinkkyy_,getting educated ,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@KenzieDoughty @ShelbieCarnes @kenziaddy Kenzi doesnt even know what that means,4/27/17 0:28,8.57E+17,dani_muhleman11,"Coshocton, OH",,,FALSE,8.57E+17,547263654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeay addy baby,4/27/17 0:28,8.57E+17,T4TEM4E, fl ooc eng nsfw lang,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @QueenL #BattleOfTheASAs Dm @ChuckTaylor addy,4/27/17 0:28,8.57E+17,emperusbrand,301,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@KenzieDoughty @ShelbieCarnes @kenziaddy What does that even mean that doesnt make sense,4/27/17 0:27,8.57E+17,dani_muhleman11,"Coshocton, OH",,,FALSE,8.57E+17,547263654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ShelbieCarnes @danimuhleman11 @kenziaddy I cant wait to attend THEE University of Cincinnati,4/27/17 0:26,8.57E+17,KenzieDoughty,"Coshocton, OH",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All u gotta drop is the addy,4/27/17 0:25,8.57E+17,ShadyyyAss,Islands ,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @SHAY2TIMES Sunday FundayJP the dancing horse in the function RT  FAV for the addy@AlexisBarfield @Functionprod @JPHorse @PiCOFR,4/27/17 0:23,8.57E+17,_Precious_Joy,"Arizona, USA",Mountain Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ran17 It doesnt get any more real than this Send me your addys people this is the real deal,4/27/17 0:23,8.57E+17,alexavarelaa,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AriesBaby419 Send me a DM please Ill give you my email addy and will take a look,4/27/17 0:23,8.57E+17,hand_solo1,Wherever You Want Me,Alaska,,FALSE,8.57E+17,996466800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @alwaysxliam one direction zayn tini germn bridgit mendler toby regbo addy kane torrance coombs and rachel skarsten,4/27/17 0:23,8.57E+17,Nenatorrest,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quien canta adderalldaddy yankee Veronica,4/27/17 0:23,8.57E+17,Karoliane24,"San GermÃ_Ã§n, Puerto Rico",Arizona,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @T4TEM4E Smooches addy,4/27/17 0:23,8.57E+17,alcxithymia_,dms.nsa.nsfw. fl/au|rp!,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smooches addy,4/27/17 0:23,8.57E+17,T4TEM4E, fl ooc eng nsfw lang,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In need of addy if u know where to get some lmk know please,4/27/17 0:21,8.57E+17,_dreaanicole,omw to greatness ,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @beatsbynav Off an addy im so active,4/27/17 0:21,8.57E+17,bnicollle,RGV/SA ,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dance party at my house hmu if u want the addy,4/27/17 0:20,8.57E+17,MadiNail,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy baby,4/27/17 0:20,8.57E+17,T4TEM4E, fl ooc eng nsfw lang,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @AloHank We are so proud of our intern Addy  she is an outstanding addition to the @AARPMD Team     CEO @JoAnnJenkins has a great,4/27/17 0:19,8.57E+17,TammyBres,Severna Park Maryland,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @fuegoxanax Prom sendoff Friday  Dm me for addy,4/27/17 0:17,8.57E+17,fuegoxanax,,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friend brought me a redbull and an addy after I just got out my exam  my dude,4/27/17 0:16,8.57E+17,karis_left,Dirty Duval Ã___ Tallanasty,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@lindseyshreds @ElisonBailey @DEATHAMPHETA @GANGGUAVA slide that addy,4/27/17 0:15,8.57E+17,clitoralhood,"Hayward, CA",Arizona,,FALSE,8.53E+17,322424111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @AddyGFoundation Thank you Haley Toyota for your generous donation to the Addy Grace AllAbilities Playground,4/27/17 0:15,8.57E+17,d_gordonnn,vinton virginia,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shoot the addy,4/27/17 0:44,8.57E+17,j3deyejames,Home mane,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@colaBUbear A ha A ha Been a long time since I had a edu email addy,4/27/17 0:41,8.57E+17,jbritt06,University,Quito,,FALSE,8.57E+17,150731957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@xofrancee15 did u eat some at Addys Lol,4/27/17 0:39,8.57E+17,tianantorres,,Arizona,,FALSE,8.57E+17,3478385953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Gwapmizzle Looks like we gone be in LA june 1st  Addy coming soon,4/27/17 0:38,8.57E+17,BlvckMenace,the underworld,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Crucifxions @TBEnvoy yea right more excuses to use addy,4/27/17 0:38,8.57E+17,ReeceVivid,,Central Time (US & Canada),,FALSE,8.57E+17,3395169796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addylewd Are you ready to ROCK,4/27/17 0:37,8.57E+17,sparklematsu,,,,FALSE,8.57E+17,3342440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@atlversingit @theeJAYNITE Just tell me the addy,4/27/17 0:36,8.57E+17,DennisGSanto93,United States,Pacific Time (US & Canada),,FALSE,8.57E+17,8.41E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy is a true blue New Mexican,4/27/17 0:36,8.57E+17,houseswithhope1,,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
who got addy,4/27/17 0:36,8.57E+17,AsiansPissMeOff,Just fucked your bitch,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 5th  Come t up for my homies birthday @realandre17  DM for the addy,4/27/17 0:32,8.57E+17,jxlxn,,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Putting addy in a class MondayThursday was a good idea She gets to interact with kids Shes always around adults,4/27/17 0:31,8.57E+17,prdav,Wandering,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @iJoshBest I keep an addy in my wallet just in case I really need to focus But its for emergency situations only,4/27/17 0:31,8.57E+17,MargooNatalie23,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @QueenL #BattleOfTheASAs Dm @ChuckTaylor addy,4/27/17 0:31,8.57E+17,Jacobsfantasy_,Vee && CeeÃ_Âù_Â¥ÂŸÂè,Paris,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stay away from Addy kids @CayyloStuntin,4/27/17 0:30,8.57E+17,Mystvc,Flanking,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @T4TEM4E Mmwahhh to Addy baby,4/27/17 0:30,8.57E+17,alcxithymia_,dms.nsa.nsfw. fl/au|rp!,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mmwahhh to Addy baby,4/27/17 0:29,8.57E+17,T4TEM4E, fl ooc eng nsfw lang,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Phatssssss this friday  come out   dm for addy,4/27/17 0:59,8.57E+17,DirtyyAntt,HBLOCK,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addy added up so getting throwed off the beans cause my team fucking supreme and I aint rock that whack shit niggas rerock,4/27/17 0:56,8.57E+17,DisappointMit,6ix$ix6.,Alaska,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I WANTED TO GO SO BAD ADDY I CANT BELIVE IM MISSING U BOTH I WISH I COULD AFFORDHAD TIME FOR THE TRIPI HOPE I CAN,4/27/17 0:56,8.57E+17,bradleyrxse,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Phatssssss this friday  come out   dm for addy,4/27/17 0:54,8.57E+17,janaeeex,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Phatssssss this friday  come out   dm for addy,4/27/17 0:54,8.57E+17,Inkeddupp_,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOU KNOW THE ADDY,4/27/17 0:52,8.57E+17,Pattytrill,"Orlando, FL",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @AloHank We are so proud of our intern Addy  she is an outstanding addition to the @AARPMD Team     CEO @JoAnnJenkins has a great,4/27/17 0:51,8.57E+17,nancypub,"Charm City, USA ",Tehran,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @j3deyejames Shoot the addy,4/27/17 0:51,8.57E+17,suggaalicious,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Bdoughty12 OPEN HOUSE  Thur April 27 at 530  Boys lacrosse at home v River Hill  Guys pay 10 girls are 875  Dm for addy,4/27/17 0:51,8.57E+17,bjhockey71,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Phatssssss this friday  come out   dm for addy,4/27/17 0:50,8.57E+17,Phatssssss,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ShopkeepersBout The Gray Rock Collection Pair of Otters Figurine Amy and Addy    via @eBay,4/27/17 0:49,8.57E+17,vintageethings,NY,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ShopkeepersBout The Gray Rock Collection Pair of Otters Figurine Amy and Addy    via @eBay,4/27/17 0:49,8.57E+17,ShopkeepersBout,Michigan,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@JayleenGarciaa Wheres the addy,4/27/17 0:49,8.57E+17,Destineybabee,"Justin, TX",Pacific Time (US & Canada),,FALSE,8.57E+17,1945751012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yall get ready for the pre game tomorrow hmu for the addy Ill drop the time later tomorrow,4/27/17 0:47,8.57E+17,Shlumpty_Dumpty,slumpcentral@gmail.com,Central Time (US & Canada),,FALSE,8.57E+17,2320048339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addy why does it smell like patas amberly VITAA,4/27/17 0:47,8.57E+17,jennixD_,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Now Playing Addy Dirty  IamSu feat Snoop Dogg here at  Follow Me,4/27/17 0:46,8.57E+17,ATLPOWERADIO,"Atlanta, Ga",Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ShopkeepersBout The Gray Rock Collection Pair of Otters Figurine Amy and Addy    via @eBay,4/27/17 0:45,8.57E+17,ShopkeepersBout,Michigan,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @jenpagnepapi haha my funeral gonna be lit af hmu for the addy,4/27/17 0:45,8.57E+17,raniemg,,Atlantic Time (Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @j3deyejames Shoot the addy,4/27/17 0:44,8.57E+17,_jessssrn,IE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@SkarletStarlet someone hook me up with an addy,4/27/17 1:13,8.57E+17,Skarlet_Starlet,,Atlantic Time (Canada),,FALSE,8.57E+17,862269788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Phatssssss this friday  come out   dm for addy,4/27/17 1:13,8.57E+17,_almightyk___,On tha track ,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @hannahseantana Night swimming tonight yall hit my line for addy,4/27/17 1:12,8.57E+17,black_ishmael,USA,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyrae1 music not movie,4/27/17 1:12,8.57E+17,Desjustcant,Myrtle Beach,,,FALSE,8.57E+17,718883760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We love park days with Shelbs and Addy,4/27/17 1:12,8.57E+17,Rachel_Hamrickk,,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addyrae1 just yuu speaks andthen a swoishing car scene and the intense movie And mika eventually going youre fucking crazy But u  me,4/27/17 1:12,8.57E+17,Desjustcant,Myrtle Beach,,,FALSE,8.57E+17,718883760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @LNLaggers Special midweek after hours session tonight w @djsugashay  DTLA  15am RSVP 4 addy gtgtgt FLYCLUBVISA@GMAILcom,4/27/17 1:11,8.57E+17,thunderb4dawn,land of los angeles ,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @JAYNICOLEE #whiteout dm me for addy,4/27/17 1:10,8.57E+17,cruddyassnae_,w/ my sweetie_Ã´Ãç_,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addykirby WheN DID U DO DIS,4/27/17 1:09,8.57E+17,wowiemads,"Big Rapids, MI",,,FALSE,8.57E+17,7.58E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @hannahseantana Night swimming tonight yall hit my line for addy,4/27/17 1:08,8.57E+17,SoHeise,San Antonio,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack and addy,4/27/17 1:08,8.57E+17,Cavite_JB,"Calabarzon, Republic of the Ph",Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Night swimming tonight yall hit my line for addy,4/27/17 1:08,8.57E+17,hannah_seantana,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Hesbeast Rod and I are throwing a birthday bash this Saturday the 29th girls 5 guys free lmao jk but for reals hmu for the addy BY,4/27/17 1:08,8.57E+17,JorgeThough,CA,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An event from earlier today has been brought to our attention and taken to the committee They ruled in a 50 vote that Addy Ware is out,4/27/17 1:06,8.57E+17,LVSENIORTAG2017,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rod and I are throwing a birthday bash this Saturday the 29th girls 5 guys free lmao jk but for reals hmu for the addy BYOB,4/27/17 1:05,8.57E+17,Hesbeast,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @bflo24 pics @ 530 hmu for my addy,4/27/17 1:05,8.57E+17,alex_soriano15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Atlantic Time (Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@marquesisdead lmfaoo u know the addy pull up,4/27/17 1:04,8.57E+17,Hearthrob78,"St Paul, MN",Pacific Time (US & Canada),,FALSE,8.57E+17,185867250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@addykirby deem shit fml,4/27/17 1:03,8.57E+17,wowiemads,"Big Rapids, MI",,,FALSE,8.57E+17,7.87E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Addyryan True,4/27/17 1:03,8.57E+17,TheKershner,,Eastern Time (US & Canada),,FALSE,8.57E+17,2566312731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I seem this the day that my friends take my phone and take pics idk about until later @addykirby,4/27/17 1:03,8.57E+17,wowiemads,"Big Rapids, MI",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ariana who Hmu with the addy and keys,4/27/17 1:02,8.57E+17,AustinCeccacci,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
At first I thought this was Addy,4/27/17 1:01,8.57E+17,jlkirkk,"Whitewater, WI",Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Jazminmariiieee You peep how he aint gimmie that addy,4/27/17 1:01,8.57E+17,thatdolll_23,minding my business,,,FALSE,8.57E+17,8.43E+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AddisonBouza @mevbarocks @SVSUAthletics You deserve this and more congratulations Addy,4/27/17 1:01,8.57E+17,SkyelerBauer,,,,FALSE,8.57E+17,3048345660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @AloHank We are so proud of our intern Addy  she is an outstanding addition to the @AARPMD Team     CEO @JoAnnJenkins has a great,4/27/17 1:00,8.57E+17,john_henkel,"Maryland, USA",Atlantic Time (Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @ForeignPxx3 I Will Not Aruge With Nan Hoe  Either Drop Addy And Time Or STFU,4/27/17 1:00,8.57E+17,Breonna_leshay,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Desjustcant @addyrae1 idk what i did it doesnt make sense but  Racing x an au with wild world wonders,4/27/17 1:00,8.57E+17,Desjustcant,Myrtle Beach,,,FALSE,8.57E+17,2920711535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @dylannn97 Kickback tonight hmu for addy,4/27/17 1:28,8.57E+17,Crain_13,Snap: Crainm131,Pacific Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addy air,4/27/17 1:26,8.57E+17,H8Nick,@Twitch partner,Eastern Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kickback tonight hmu for addy,4/27/17 1:26,8.57E+17,dylannn97,"New Carlisle, OH",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT @Marcus86ed Stryker Sparhawk @LadyAddySotA  and @EclipseMaiden in @ShroudofAvatar Celestial Gardens for weekly Happy Hour,4/27/17 1:26,8.57E+17,ShroudofAvatar,,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDY,4/27/17 1:24,8.57E+17,HerardoKanyete,"Consolacion, Central Visayas",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
looks back calling out to @mlpAddera ADDY WE FOUND ER,4/27/17 1:24,8.57E+17,mlp_Pascal,Ghastly Gorge,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#TribalSesh  Ultimate Stoner Sesh   Date  042717   Time 900pm   BE ON TIME   ADDY,4/27/17 1:23,8.57E+17,YBD__Jayy,#NuTrain,Quito,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitch whats your Addy,4/27/17 1:22,8.57E+17,Teeemoniii,,Central Time (US & Canada),,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
