text,created_at,id,user_screen_name,user_location,user_time_zone,coordinates,retweeted,in_reply_to_status_id,"in_reply_to_user_id""With Genetically Modified Crops"," We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs""",4/26/17 17:21,8.57283E+17,TheHappyTalent,,,,FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:11:03,857311075058032640,ALHANOOFAK5,"saudi,Alshrgya",,,False,,
"RT @GiveawayBandit: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/1bBeGLkg51 #NutroFee…",2017-04-26 18:31:15,857301061635162113,CoralieSeright,Utah,Central Time (US & Canada),,False,,
Wow Genetically Modified foods are trash...😩😭😭,2017-04-26 18:30:55,857300977866743808,Vhonie_Mula,"Rennes, France",,,False,,
"RT @TheToddWilliams: [grocery produce aisle]
ME: Hi, are these genetically modified carrots?
CLERK: No, why do you ask?
CARROT: Yeah, why d…",2017-04-26 18:30:51,857300959835418628,EdwinLazoAvila,"Uppsala, Sverige",Athens,,False,,
RT @scranemd: @deNutrients @DavidKucher @JulieM_273 @peterdoodes @robles_jdaniel @30ASeawitch @lilredhsb2 @H_O_G_ @LOV_MotherEarth @thefood…,2017-04-26 18:30:32,857300879220785152,beachvetlbc,Long Beach CA,Pacific Time (US & Canada),,False,,
in sec 5 contemp class Jenna and I made a presentation on how GMO's aren't actually bad and episode 4 of bill nye said we're right sooo 😎,2017-04-26 18:30:27,857300861332197376,jesscharlebois,montréal ,Eastern Time (US & Canada),,False,,
Farmers should be able to choose what's right for them. #GMO https://t.co/RCm5Xn3vjm,2017-04-26 18:30:16,857300815157088257,mem_somerville,,Eastern Time (US & Canada),,False,,
#تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 18:30:07,857300776636600321,LatifahAB_,,Hawaii,,False,,
The National Academies Concedes on GMO Conflicts of Interest - Food and Water Watch https://t.co/R4rq1zJame,2017-04-26 18:30:05,857300766591025152,ES_Organics,"Denver, Co ",Mountain Time (US & Canada),,False,,
RT @RealFKNNews: Physicians for Social Responsibility Support Labeling of GMO Foods | PSR https://t.co/YE6VuuY4Ta https://t.co/vm1ItJV8xS,2017-04-26 18:29:43,857300673632718848,cosmicfirepeace,,,,False,,
"@RonsNewsFeed that's funny,  hundreds of millions of people are dying from GMO'S and Vaccine poison and they don't get this much coverage",2017-04-26 18:29:36,857300647837913101,TrutherbotJKR,America The Concentration Camp,Pacific Time (US & Canada),,False,857291733524135936,1246177122
RT @biotechaction: World's first #GMO fish factory could be built in Canada. Today's press release. #stopGMsalmon #peipoli #cdnpoli  https:…,2017-04-26 18:29:32,857300627562651648,TrairL,"Edmonton, Alberta",,,False,,
@CBDiekman  joins @wgso program for a discussion on GMO’s and nutrition. Her segment starts at 3:27:30.  https://t.co/MMgm5Op8B6,2017-04-26 18:29:01,857300497405005834,agbiotech,,Eastern Time (US & Canada),,False,,23083222
You can now get full GM info on thousands of supermarket foods in the UK with the Shop GMO Free App. https://t.co/3i69QGFhYh,2017-04-26 18:28:29,857300365330567170,TheHolisticWork,,London,,False,,
The latest Green Life Daily! https://t.co/ObowXHGrHf #gmo #gmos,2017-04-26 18:27:51,857300206559350784,mattwinters,"West Jordan, UT",Mountain Time (US & Canada),,False,,
RT @NonGMOProject: World’s first #GMO fish factory could be in Canada. https://t.co/W5dBuKGJa5 https://t.co/SXqnRbhmSv,2017-04-26 18:27:36,857300143653212162,wisdomtwosee,,,,False,,
"@ThomasRhett @GeneralMills When General Mills stops using GMOs in their products, I would be very happy to take my picture with them. #GMO",2017-04-26 18:27:16,857300060576632836,strauss2512,,,,False,857274421135978496,75449249
Physicians for Social Responsibility Support Labeling of GMO Foods | PSR https://t.co/YE6VuuY4Ta https://t.co/vm1ItJV8xS,2017-04-26 18:27:08,857300024266563584,RealFKNNews,All over the place,Pacific Time (US & Canada),,False,,
RT @R_Elly21: Found this little piece in The Furrow to be very informative on the benefits of GMO crops when it comes to GHG https://t.co/0…,2017-04-26 18:27:00,857299992578543616,J2Mull,"Rosser, mb",Central Time (US & Canada),,False,,
Typical GMO graph for science illiterate morons. What does it say or mean? Absofucking lutely nothing. https://t.co/eq6sXB9bwy,2017-04-26 18:26:58,857299983824965633,beachvetlbc,Long Beach CA,Pacific Time (US & Canada),,False,,
"RT @trutherbotred: #GMO soy can be found in pastries, soybean oil, soy milk, soy flour, soy protein, soy lecithin and many famous infant fo…",2017-04-26 18:26:40,857299909317337088,andrescgarciazz,"Sacramento, CA",,,False,,
"Help Your Local Pollinators &amp; Fight Biotech with Non-#GMO SEED BOMBS!)
https://t.co/1HvEX1IFf1",2017-04-26 18:26:25,857299843173294080,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
"People munch away on their Flamin Hot Cheetos then voice their concerns on GMO crops 🙄 GMOs do not cause cancer, bye.",2017-04-26 18:26:19,857299818988916746,AllisonJent,,,,False,,
"Say NO to pollution! #GMO #geoengineering #fracking #rainforest 
https://t.co/17vejr5yPH",2017-04-26 18:26:12,857299789012246528,PureLoveForever,"Devon, England, UK",London,,False,,
gmo vs organic foods https://t.co/8iBOlMRCNx,2017-04-26 18:26:07,857299770322432001,OccuWorld,Earth,Eastern Time (US & Canada),,False,,
Study Linking Genetically Modified Corn to Rat Tumors Is Retracted https://t.co/FftYINnhpO #GMO #GMOs,2017-04-26 18:25:43,857299667482226688,debunkdenialism,Debunking Denialism,London,,False,,
RT @modestproposal1: Pretty extraordinary comments by Jeremy Grantham. GMO def inching closer and closer to embracing Hell scenario. https:…,2017-04-26 18:25:27,857299602143399938,nocestmoi,France,,,False,,
IAmBiotech: Forever_Czechia MihulkaS Good point--genetic engineering is an innovation designed to help.,2017-04-26 18:25:21,857299578294554624,BiotechDocs,,,,False,,
"@trutherbotgreen fluoride, Vaccines and GMO'S",2017-04-26 18:24:58,857299477962657792,TrutherbotJKR,America The Concentration Camp,Pacific Time (US & Canada),,False,857294466453049344,3260285413
"A couple of things to do to be a ""mindful"" grocerer #greenliving #gmo #groceries #empowered #shopper #education https://t.co/fe7FpGQjdt",2017-04-26 18:24:43,857299415454953472,queenofduality,"Los Angeles, CA",Pacific Time (US & Canada),,False,,
#تقنيات_حيويه_يشاركون2 food that got genetically modified https://t.co/TWPv9J76tA,2017-04-26 18:24:05,857299258575335424,Shaikha_jb97,,,,False,,
@Forever_Czechia @MihulkaS Good point--genetic engineering is an innovation designed to help.,2017-04-26 18:23:37,857299139205484544,IAmBiotech,"Washington, DC",Eastern Time (US & Canada),,False,857293254580219904,727935843516751873
"RT @Oiseau_LibreMoi: @zerohedge Time for Al Gore to Sit Down and Be Quiet.
Stopping #Geoengineering #Chemtrails #HAARP #GMO &amp; #Pesticides i…",2017-04-26 18:23:19,857299065817772032,TwittaChicca,El mundo ,,,False,,
"No GMO's in my food. Tasty lunch for today. 

Tell me what your eating  today.

#verified… https://t.co/2UMWodJUV8",2017-04-26 18:23:16,857299050143633417,OilyHabit,Northern Ca. Plus worldwide,,,False,,
Lol GMO's https://t.co/bf9rMBSGy6,2017-04-26 18:21:44,857298664741629952,GardenStateBlas,"New Jersey, USA",Eastern Time (US & Canada),,False,,
I just need to express how much I seriously love @sproutsfm. #nongmo #organic #foodismedicine,2017-04-26 18:21:36,857298632537657344,UncoolRockstar,"West Hollywood, CA",Pacific Time (US & Canada),,False,,
RT @nongmoreport: White House aide: USDA to work on GMO labeling bill schedule. https://t.co/jZYfQ2Zim8,2017-04-26 18:21:06,857298505802665997,strauss2512,,,,False,,
"RT @FightAgainstGMO: Symbolic Tribunal Finds Monsanto’s Actions Violate Global Food, Health and Environmental Rights https://t.co/zIUQ7SGlA…",2017-04-26 18:21:02,857298489444888576,abracacamera,Wales UK,,,False,,
"@BillNye Additionally, the idea that ""you're fine"" even though you eat GMO foods may be true but is distinctly unscientific as evidence.",2017-04-26 18:21:00,857298483535106063,adrade,"Chicago, IL",Pacific Time (US & Canada),,False,,37710752
"@BillNye I think in your GMO episode, you may have missed the problem of pesticide overuse as a result of ""ready"" crops, like for ""Roundup"".",2017-04-26 18:20:17,857298302060154882,adrade,"Chicago, IL",Pacific Time (US & Canada),,False,,37710752
Bio prof tried convincing the class that genetic engineering is good and so are GMOs #bigdumbidiot,2017-04-26 18:19:49,857298183474597890,chelswend_,Thomas More College,Hawaii,,False,,
@Celgene Thanks to science we have GMO'S pesticides killing our bee's and butterflies.  Just saying it's not all Go… https://t.co/FUrlYNB40s,2017-04-26 18:19:41,857298151224467456,moslifeoflove,"California, USA",,,False,852630911430651905,325497645
RT @AGinOREGON: In honor of Earth Day: why we switched to GMO sugar beets. Left side 100 oz/acre 6x per year. Right side 30 oz once. https:…,2017-04-26 18:19:17,857298051656011776,crazyjerseylady,,,,False,,
"Everyone keep your clothes on, Naked Juices are now at Benz's. @nakedjuice #nongmo #kosher… https://t.co/iKbwyS0qXb",2017-04-26 18:19:01,857297981111812096,BenzsGourmet,"Crown Heights, Brooklyn",,,False,,
"RT @meechgiha: @Hi_Im_GMO happy birthday fam , have a blessed day G #moneymaker 😈",2017-04-26 18:18:21,857297812605808640,Hi_Im_GMO,,Pacific Time (US & Canada),,False,,
Wild #Bee Populations Dwindle in Main #GMO U.S. Crop Regions- Study:  https://t.co/OdCJiLSpnA https://t.co/cUQf4SKvUK,2017-04-26 18:18:12,857297774966132736,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
RT @NonGMOProject: World’s first #GMO fish factory could be in Canada. https://t.co/W5dBuKGJa5 https://t.co/SXqnRbhmSv,2017-04-26 18:18:02,857297735275470848,strauss2512,,,,False,,
#Putin to #Monsanto your time in Russia is over; get out now  https://t.co/QuhThLPUtg,2017-04-26 18:17:51,857297688076963844,danijelkvak,,,,False,,
#bigdata Data collection is required to interpret emerging risks in an interconnected world https://t.co/YV5UnWv8wa,2017-04-26 18:17:29,857297597362556928,mcgrawmarketing,"Baltimore, Maryland",Eastern Time (US & Canada),,False,,
"RT @TheGOPJesus: Boycott @NestleUSA for blocking GMO labeling.
@VirginiaInCal @rosevine3 @LLaws2 @kavn @IRTKGMO @truthglow @kierobar @jelo1…",2017-04-26 18:17:25,857297581197611008,kierobar,"San Francisco, CA",Pacific Time (US & Canada),,False,,
RT @AGinOREGON: In honor of Earth Day: why we switched to GMO sugar beets. Left side 100 oz/acre 6x per year. Right side 30 oz once. https:…,2017-04-26 18:17:17,857297544753192960,Goldrushcomic,Seattle,Pacific Time (US & Canada),,False,,
India government think-tank backs local GM crop policy: document - Reuters https://t.co/QqyXM7ILI7 #ThinkTank #News,2017-04-26 18:17:09,857297513241378816,thinktank_India,भारत | ہندوستان | India,New Delhi,,False,,
"RT @FightAgainstGMO: Symbolic Tribunal Finds Monsanto’s Actions Violate Global Food, Health and Environmental Rights https://t.co/zIUQ7SGlA…",2017-04-26 18:17:03,857297485529829381,KuMarUduChK_N99,బెZWada/బెంగళూరు/BVille/Dallas,,,False,,
#Putin to #Monsanto your time in Russia is over; get out now  https://t.co/NB0dIygXNW,2017-04-26 18:16:43,857297403426353152,dacha_horizont,,,,False,,
"@BaronAvAnga #GMO's can be pretty bad. If someone invents #dragons or some other monster in a lab, civilization could end.",2017-04-26 18:16:25,857297330109894658,TheMercedezXXX,New Vegas,Pacific Time (US & Canada),,False,857274300495126528,799154336395710464
RT @BeatSpath: Yes some politicians do speak up 4 GMO science: @juliegirling MEP (2014): 'no valid record of GMOs harming'. https://t.co/8j…,2017-04-26 18:16:20,857297306907009024,layibola,,,,False,,
"Signatories* No Scientific Consensus on #GMO Safety as of 20 January 2015:
https://t.co/g9OpKwTb4q https://t.co/43Cno6A2DT",2017-04-26 18:16:15,857297284408782848,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
great post Meal Replacement Nutritional Protein Shake Whole Food Chocolate. No GMO No Gluten… https://t.co/oRAObiM91D burn fat #teamfollow,2017-04-26 18:15:34,857297112677007360,_weightloss887,Atlanta,,,False,,
"RT @Oiseau_LibreMoi: @zerohedge Time for Al Gore to Sit Down and Be Quiet.
Stopping #Geoengineering #Chemtrails #HAARP #GMO &amp; #Pesticides i…",2017-04-26 18:15:05,857296991516315650,vickib501,,,,False,,
"RT @Oiseau_LibreMoi: @zerohedge Time for Al Gore to Sit Down and Be Quiet.
Stopping #Geoengineering #Chemtrails #HAARP #GMO &amp; #Pesticides i…",2017-04-26 18:14:10,857296760124977152,stbythec,Coastal NC,,,False,,
"RT @adampiore: The plan to genetically modify astronauts - via @techreview @antonioregolado writer of many, many mindbenders https://t.co/J…",2017-04-26 18:14:00,857296721050775553,fstavola,"Milano, Lombardia",Rome,,False,,
"RT @LotusOak: Do you know which #Vaccines contain Human Protein/#DNA?

Find out here: https://t.co/4Qde2PGMNm

#LearnTheRisk #GMO https://t…",2017-04-26 18:13:55,857296697663336448,hashdragg,Circle of Genii,UTC,,False,,
"RT @LotusOak: Do you know which #Vaccines contain Human Protein/#DNA?

Find out here: https://t.co/4Qde2PGMNm

#LearnTheRisk #GMO https://t…",2017-04-26 18:13:54,857296695901552640,Vulgum__Pecus,,Pacific Time (US & Canada),,False,,
"RT @SABCNewDelhi: India is inching closer to commercial release of home-made GM mustard 
https://t.co/2h9sK2Ai4c",2017-04-26 18:13:45,857296657079291906,rrm1977,,,,False,,
The Incredible Brussels Glyphosate Sheep Dip https://t.co/TrIKboMZdV . #Geopolitics #GMO https://t.co/FZffqpIDeq,2017-04-26 18:13:40,857296635369594880,EngdahlFW,,Pacific Time (US & Canada),,False,,
RT @McKennaVey: Environmental history professor just tried to tell my class that GMO's were the worst thing that's happened to America &amp; 15…,2017-04-26 18:13:12,857296517136338957,JessicaMDeWitt,"Saskatoon, Saskatchewan",Central Time (US & Canada),,False,,
"RT @darren_dazmav: Imagine a world with no war, no chemtrails, no fluoride, no GMO'S, no politicians screwing us at every opportunity....wh…",2017-04-26 18:13:08,857296501869072391,colette2820,,,,False,,
Before you waste your time at this lobbying you should relax &amp; watch this #GMO review #cancer #pesticide #consumer… https://t.co/yhGxA0QzEV,2017-04-26 18:13:05,857296489109966849,twitevit,,,,False,,
"ALL Processed Consumables
made w GMO IS SYNTHETIC
UrBODY BLOCKS ThisForeign MatterThat Makes U SICK When UcaNt Deto… https://t.co/JKlarYcUXF",2017-04-26 18:13:00,857296466829758464,8extremes,,Pacific Time (US & Canada),,False,,
"RT @FightAgainstGMO: African Country Ditches GE Cotton, Non-GMO Cotton Output Rises 20 Percent https://t.co/tsGpagw1nL #GMO https://t.co/TB…",2017-04-26 18:12:31,857296346365255682,pamelandeuce,new york,,,False,,
"RT @FarmFairyCrafts: Are You ""Fed Up!"" w GMOs &amp; the Entire Industrial Food System? We Are Too. WATCH: https://t.co/j8SSlzO9fx #Mercola http…",2017-04-26 18:12:20,857296298994782217,flwrgardengifts,,Pacific Time (US & Canada),,False,,
Genetic Engineering Will Change Everything Forever – CRISPR https://t.co/5vSbtajdlP via @TED_ED #scichat #onted #edchat,2017-04-26 18:12:04,857296232955424768,WillGourley,Canada,Eastern Time (US & Canada),,False,,
"RT @ugresearch_UI: #ILLINOIS Kelsey Litchfield is part of it! She'll be presenting her research on GMO's tomorrow at 10:45am, room 404! #UR…",2017-04-26 18:11:55,857296195865235467,ACESDeanKidwell,,Central Time (US & Canada),,False,,
"RT @LotusOak: Do you know which #Vaccines contain Human Protein/#DNA?

Find out here: https://t.co/4Qde2PGMNm

#LearnTheRisk #GMO https://t…",2017-04-26 18:11:52,857296181143252993,LotusOak,"NoVA, USA",,,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 18:10:47,857295908421025792,perfidiousSH,Canada,Pacific Time (US & Canada),,False,,
"@BTrachuk @Forever_Lucid GMO carrots are in fact political. 
If the lamp is made in china by slave labor, yes.
Stap… https://t.co/Pf9S7R6yQk",2017-04-26 18:10:38,857295870882172933,disturbedsauce,Basket by the Liberty Tree,,,False,857286719426617344,1173758887
RT @biotechaction: World's first #GMO fish factory could be built in Canada. Today's press release. #stopGMsalmon #peipoli #cdnpoli  https:…,2017-04-26 18:10:35,857295860371255296,RachelsNews,Made in Canada  ,Eastern Time (US & Canada),,False,,
@IsaiahFee_NFL Maybe a high upside guy on day 3. They haven't seen any drop off in his play really. They like Adams… https://t.co/lLKVoPYlKh,2017-04-26 18:10:31,857295842377703425,TrackonPack,"Titletown, USA",,,False,857293650681835520,590262344
"RT @FightAgainstGMO: Symbolic Tribunal Finds Monsanto’s Actions Violate Global Food, Health and Environmental Rights https://t.co/zIUQ7SGlA…",2017-04-26 18:10:10,857295753823342596,pamelandeuce,new york,,,False,,
@SqueakySays Do you have genetically modified armpits that never itch..?,2017-04-26 18:09:53,857295683119919104,xeccar,Cote-de-Sud,Pacific Time (US & Canada),,False,857294845014134793,112213130
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 18:09:50,857295673334616064,margo94,Niagara Canada,Quito,,False,,
RT @MoonTurnt2Dust: When every drop of water and soil is so contaminated you're forced to eat their GMO shit and take their suspicious vacc…,2017-04-26 18:09:40,857295627839033350,nubia_watu,Khemet - UK,Pacific Time (US & Canada),,False,,
"Symbolic Tribunal Finds Monsanto’s Actions Violate Global Food, Health and Environmental Rights… https://t.co/3r8mJQU5hF",2017-04-26 18:09:35,857295606699741189,FightAgainstGMO,,Eastern Time (US & Canada),,False,,
"OMG! So many ""know-it-alls"" in this thread! ""GMO"" this, ""non-native seeds"" that! 
@cheerios is doing something good… https://t.co/LB4Cp7ZH2W",2017-04-26 18:09:34,857295605596512256,BadGirlDrunkBy6,Southern California,Alaska,,False,,
Let's Talk about Miracle Whipped GMOs (Part 2) #GMOs #RightToKnow #GMO /gi https://t.co/5kHV17aLnF,2017-04-26 18:09:28,857295581055774720,NoGMOsVerified,,,,False,,
"#NowPlaying @tenthavenorth - Fighting For You
https://t.co/qTOW3tAfNP",2017-04-26 18:09:15,857295523925151745,boeta007,"Cape Town, Western Cape, RSA",Hawaii,,False,,
"RT @TheToddWilliams: [grocery produce aisle]
ME: Hi, are these genetically modified carrots?
CLERK: No, why do you ask?
CARROT: Yeah, why d…",2017-04-26 18:08:33,857295349999947779,Tom_Mason97,Derbyshire,,,False,,
RT @Marlohanna: It should bother you that organic food is labeled but food that is GENETICALLY MODIFIED is not required to be labeled 🤔,2017-04-26 18:08:08,857295244957802496,_frann_ayy,United States,Central Time (US & Canada),,False,,
